BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,YEAR
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2573,1009,,R4,"171 CALYER STREET, R 3D",R 3D,11222,1,,1,,,2022,2,R4,1150000,3/4/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2573,1012,,R4,"171 CALYER STREET, R 3G",R 3G,11222,1,,1,,,2022,2,R4,1009932,5/31/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2573,1013,,R4,"171 CALYER STREET, R 4A",R 4A,11222,1,,1,,,2022,2,R4,3050000,4/8/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2573,1018,,R4,"171 CALYER STREET, R 5C",R 5C,11222,1,,1,,,2022,2,R4,1800000,12/9/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2573,1021,,R4,"171 CALYER STREET, R PH",R PH,11222,1,,1,,,2022,2,R4,3495000,7/15/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2596,1008,,R4,"807 MANHATTAN AVENUE, 1G",1G,11222,1,,1,,,1908,2,R4,1730000,1/10/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2596,1016,,R4,"807 MANHATTAN AVENUE, 2H",2H,11222,1,,1,,,1908,2,R4,0,2/20/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2596,1016,,R4,"807 MANHATTAN AVENUE, 2H",2H,11222,1,,1,,,1908,2,R4,1575000,1/11/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1204,,R4,"183 MCGUINNESS BOULEVARD, 1D",1D,11222,1,,1,,,2020,2,R4,1199000,7/31/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1205,,R4,"183 MCGUINNESS BOULEVARD, 2A",2A,11222,1,,1,,,2020,2,R4,1070000,6/3/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1217,,R4,"183 MCGUINNESS BOULEVARD, 5A",5A,11222,1,,1,,,2020,2,R4,1164000,1/4/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1303,,R4,"173 MCGUINNESS BOULEVARD, 2A",2A,11222,1,,1,,,2022,2,R4,995000,10/10/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1304,,R4,"173 MCGUINNESS BOULEVARD, 2B",2B,11222,1,,1,,,2022,2,R4,782072,5/13/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1305,,R4,"173 MCGUINNESS BOULEVARD, 2C",2C,11222,1,,1,,,2022,2,R4,600000,4/9/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1307,,R4,"173 MCGUINNESS BOULEVARD, 3A",3A,11222,1,,1,,,2022,2,R4,1075000,7/30/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1308,,R4,"173 MCGUINNESS BOULEVARD, 3B",3B,11222,1,,1,,,2022,2,R4,800073,10/29/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1309,,R4,"173 MCGUINNESS BOULEVARD, 3C",3C,11222,1,,1,,,2022,2,R4,625000,4/10/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1311,,R4,"173 MCGUINNESS BOULEVARD, 4A",4A,11222,1,,1,,,2022,2,R4,1100000,4/12/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1312,,R4,"173 MCGUINNESS BOULEVARD, 4B",4B,11222,1,,1,,,2022,2,R4,850000,11/15/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1313,,R4,"173 MCGUINNESS BOULEVARD, 4C",4C,11222,1,,1,,,2022,2,R4,661863,4/26/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1315,,R4,"173 MCGUINNESS BOULEVARD, 5A",5A,11222,1,,1,,,2022,2,R4,1475000,4/26/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1317,,R4,"173 MCGUINNESS BOULEVARD, 5C",5C,11222,1,,1,,,2022,2,R4,1100000,4/17/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1318,,R4,"173 MCGUINNESS BOULEVARD, 6A",6A,11222,1,,1,,,2022,2,R4,1150000,4/12/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1319,,R4,"173 MCGUINNESS BOULEVARD, 6B",6B,11222,1,,1,,,2022,2,R4,875000,6/26/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1320,,R4,"173 MCGUINNESS BOULEVARD, 6C",6C,11222,1,,1,,,2022,2,R4,1510183,4/12/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1321,,R4,"173 MCGUINNESS BOULEVARD, 7A",7A,11222,1,,1,,,2022,2,R4,1525000,4/8/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1322,,R4,"173 MCGUINNESS BOULEVARD, 7B",7B,11222,1,,1,,,2022,2,R4,1731025,4/12/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1323,,R4,"173 MCGUINNESS BOULEVARD, 8A",8A,11222,1,,1,,,2022,2,R4,1575000,4/29/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2599,1324,,R4,"173 MCGUINNESS BOULEVARD, 8B",8B,11222,1,,1,,,2022,2,R4,1700000,4/25/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2679,1409,,R4,"868 LORIMER STREET, 5B",5B,11222,1,,1,,,2017,2,R4,2470000,7/18/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2691,1402,,R4,"19 HAUSMAN STREET, 2B",2B,11222,1,,1,,,2018,2,R4,720000,5/31/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2691,1403,,R4,"19 HAUSMAN STREET, 2C",2C,11222,1,,1,,,2018,2,R4,0,6/25/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2691,1404,,R4,"19 HAUSMAN STREET, 2D",2D,11222,1,,1,,,2018,2,R4,0,6/25/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2691,1405,,R4,"19 HAUSMAN STREET, 3A",3A,11222,1,,1,,,2018,2,R4,1062500,6/26/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2691,1408,,R4,"19 HAUSMAN STREET, 3D",3D,11222,1,,1,,,2018,2,R4,725000,5/30/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2691,1410,,R4,"19 HAUSMAN STREET, 4B",4B,11222,1,,1,,,2018,2,R4,770000,3/8/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2691,1411,,R4,"19 HAUSMAN, 4C",4C,11222,1,,1,,,2018,2,R4,0,6/25/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2691,1415,,R4,"19 HAUSMAN STREET, 5C",5C,11222,1,,1,,,2018,2,R4,1040000,3/4/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2700,1034,,R4,"12 MCGUINNESS BLVD SOUTH, 2H",2H,11222,1,,1,,,2007,2,R4,100000,2/29/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2700,1034,,R4,"12 MCGUINNESS BLVD SOUTH, 2H",2H,11222,1,,1,,,2007,2,R4,100000,5/22/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2700,1044,,R4,"21 BROOME STREET, 4B",4B,11222,1,,1,,,2007,2,R4,1720000,2/22/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2713,1108,,R4,"76 ENGERT AVENUE, 4B",4B,11222,1,,1,,,,2,R4,0,5/8/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2713,1109,,R4,"76 ENGERT AVE, 5A",5A,11222,1,,1,,,,2,R4,1695000,4/26/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2713,1109,,R4,"76 ENGERT AVENUE, 5A",5A,11222,1,,1,,,,2,R4,0,5/23/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2713,1112,,R4,"76 ENGERT AVENUE, 6B",6B,11222,1,,1,,,,2,R4,0,9/4/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2713,1115,,R4,"76 ENGERT AVENUE, 8A",8A,11222,1,,1,,,,2,R4,1900000,10/31/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2714,1001,,R4,"34 ECKFORD STREET, 1A",1A,11222,1,,1,,,2005,2,R4,1550000,7/18/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2714,1006,,R4,"34 ECKFORD STREET, 3B",3B,11222,1,,1,,,2005,2,R4,1411000,7/22/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2714,1103,,R4,"36 ECKFORD ST, 2A",2A,11222,1,,1,,,2005,2,R4,1400000,8/5/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2714,1104,,R4,"36 ECKFORD STREET, 2B",2B,11222,1,,1,,,,2,R4,1410000,12/10/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2714,1112,,R4,"36 ECKFORD STREET, 6B",6B,11222,1,,1,,,2005,2,R4,1450000,8/19/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2714,1227,,R4,"100 ENGERT AVENUE, 6B",6B,11222,1,,1,,,,2,R4,1100000,6/28/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2719,1001,,R4,"460 MANHATTAN AVENUE, 1A",1A,11222,1,,1,,,2009,2,R4,1615000,6/13/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2719,1004,,R4,"460 MANHATTAN AVENUE, 2B",2B,11222,1,,1,,,2009,2,R4,1270000,3/22/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2719,1014,,R4,"450 MANHATTAN AVENUE, 1A",1A,11222,1,,1,,,2009,2,R4,0,10/16/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2719,1107,,R4,"128 NEWTON STREET, 4A",4A,11222,1,,1,,,2006,2,R4,1360000,6/12/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2719,1113,,R4,"128 NEWTON STREET, 7A",7A,11222,1,,1,,,2006,2,R4,1425000,7/2/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2721,1148,,R4,"30 BAYARD STREET, 3B",3B,11211,1,,1,,,,2,R4,1025000,11/20/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2721,1151,,R4,"30 BAYARD STREET, 3E",3E,11211,1,,1,,,,2,R4,1200000,8/21/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2721,1164,,R4,"30 BAYARD ST, 5F",5F,11211,1,,1,,,2006,2,R4,1017000,12/2/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2721,1208,,R4,"20 BAYARD STREET, 4B",4B,11211,1,,1,,,2005,2,R4,970000,1/11/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2721,1210,,R4,"20 BAYARD STREET, 4D",4D,11211,1,,1,,,2005,2,R4,2175000,7/3/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2721,1227,,R4,"20 BAYARD, 8A",8A,11211,1,,1,,,2005,2,R4,0,11/1/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2721,1234,,R4,"20 BAYARD STREET, 9C",9C,11211,1,,1,,,2005,2,R4,1047750,6/6/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2721,1246,,R4,"20 BAYARD STREET, 11E",11E,11211,1,,1,,,2005,2,R4,595527,10/24/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2721,1249,,R4,"20 BAYARD STREET, 12C",12C,11211,1,,1,,,2005,2,R4,1125000,1/18/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2721,1253,,R4,"20 BAYARD STREET, 14C",14C,11211,1,,1,,,2005,2,R4,1340000,1/19/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2721,1254,,R4,"20 BAYARD STREET, 14D",14D,11211,1,,1,,,2005,2,R4,0,3/18/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2721,1424,,R4,"50 BAYARD STREET, 3B",3B,11211,1,,1,,,2008,2,R4,1600000,10/30/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2721,1429,,R4,"50 BAYARD STREET, 3G",3G,11211,1,,1,,,2008,2,R4,1520000,12/11/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2721,1448,,R4,"50 BAYARD STREET, PH4",PH4,11211,1,,1,,,2008,2,R4,4425000,4/11/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2722,1001,,R4,"415 LEONARD STREET, 1A",1A,11222,1,,1,,,,2,R4,1445000,8/22/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2722,1038,,R4,"415 LEONARD STREET, 5E",5E,11222,1,,1,,,,2,R4,1625000,12/10/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2722,1046,,R4,"415 LEONARD STREET, 6D",6D,11222,1,,1,,,,2,R4,0,5/30/2024,2024
3,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2,2722,1052,,R4,"415 LEONARD STREET, 7A",7A,11222,1,,1,,,,2,R4,2060000,7/26/2024,2024
3,GREENPOINT,14 RENTALS - 4-10 UNIT,2A,2505,1,,S3,1044 MANHATTAN AVENUE,,11222,3,1,4,2500,7500,1931,2,S3,2400000,1/29/2024,2024
3,GREENPOINT,14 RENTALS - 4-10 UNIT,2A,2513,15,,S4,188 FREEMAN STREET,,11222,4,1,5,2500,5084,1931,2,S4,0,12/25/2024,2024
3,GREENPOINT,14 RENTALS - 4-10 UNIT,2A,2532,43,,S3,983 MANHATTAN AVENUE,,11222,3,1,4,2500,3750,1923,2,S3,3650000,5/1/2024,2024
3,GREENPOINT,14 RENTALS - 4-10 UNIT,2A,2539,15,,S3,159 FRANKLIN STREET,,11222,3,1,4,2375,3000,1931,2,S3,6137500,3/1/2024,2024
3,GREENPOINT,14 RENTALS - 4-10 UNIT,2A,2558,6,,S4,154 FRANKLIN STREET,,11222,4,1,5,1616,3600,1930,2,S4,3275000,3/26/2024,2024
3,GREENPOINT,14 RENTALS - 4-10 UNIT,2A,2562,22,,S3,107 FRANKLIN STREET,,11222,3,1,4,1756,3513,1931,2,S3,0,5/13/2024,2024
3,GREENPOINT,14 RENTALS - 4-10 UNIT,2A,2574,35,,S5,814 MANHATTAN AVENUE,,11222,5,1,6,1875,6000,1930,2,S5,4200000,3/8/2024,2024
3,GREENPOINT,14 RENTALS - 4-10 UNIT,2A,2574,58,,S3,880 MANHATTAN AVENUE,,11222,3,1,4,2604,4332,1883,2,S3,0,5/2/2024,2024
3,GREENPOINT,14 RENTALS - 4-10 UNIT,2A,2621,1,,S4,122 MESEROLE AVENUE,,11222,4,1,5,2344,4840,1930,2,S4,750000,5/23/2024,2024
3,GREENPOINT,14 RENTALS - 4-10 UNIT,2A,2650,31,,S9,145 NASSAU AVE,,11222,3,2,5,1500,3800,1931,2,S9,2700000,10/3/2024,2024
3,GREENPOINT,14 RENTALS - 4-10 UNIT,2A,2683,4,,S3,144 NASSAU AVENUE,,11222,3,1,4,1875,3657,1931,2,S3,2200000,5/17/2024,2024
3,GREENPOINT,14 RENTALS - 4-10 UNIT,2A,2690,2,,S5,264 NASSAU AVENUE,,11222,5,1,6,2500,4500,1931,2,S5,1500000,9/12/2024,2024
3,GREENPOINT,14 RENTALS - 4-10 UNIT,2A,2691,7,,S5,290 NASSAU AVENUE,,11222,5,1,6,2000,5220,1960,2,S5,3265984,8/23/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2488,1106,,R1,"137 DUPONT STREET, 6",6,11222,1,,1,,,2005,2,R1,0,3/1/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2488,1401,,R1,"149 DUPONT, 1",1,11222,1,,1,,,2007,2,R1,1595000,6/12/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2488,1403,,R1,"149 DUPONT STREET, 3",3,11222,1,,1,,,2007,2,R1,1575000,6/4/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2488,1404,,R1,"149 DUPONT STREET, 4",4,11222,1,,1,,,2007,2,R1,1665056,12/9/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2495,1201,,R1,"54 DUPONT STREET, 1A",1A,11222,1,,1,,,1899,2,R1,630000,6/11/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2495,1203,,R1,"54 DUPONT STREET, 2A",2A,11222,1,,1,,,1899,2,R1,1020000,6/3/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2495,1204,,R1,"54 DUPONT STREET, 3A",3A,11222,1,,1,,,1899,2,R1,925000,6/10/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2495,1205,,R1,"54 DUPONT STREET, 3B",3B,11222,1,,1,,,1899,2,R1,950000,6/17/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2495,1206,,R1,"54 DUPONT STREET, 4A",4A,11222,1,,1,,,1899,2,R1,1540000,6/17/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2495,1301,,R1,"58 DUPONT STREET, 1",1,11222,1,,1,,,2023,2,R1,2350000,10/23/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2495,1303,,R1,"58 DUPONT STREET, 3",3,11222,1,,1,,,2023,2,R1,1790000,11/14/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2495,1304,,R1,"58 DUPONT STREET, 4",4,11222,1,,1,,,2023,2,R1,2325000,11/12/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2504,1002,,R1,"84 EAGLE STREET, 2A",2A,11222,1,,1,,,1931,2,R1,1230000,12/16/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2504,1007,,R1,"84 EAGLE STREET, 1D",1D,11222,1,,1,,,1931,2,R1,1200000,12/4/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2511,1102,,R1,"79 GREEN STREET, 2A",2A,11222,1,,1,,,2017,2,R1,0,11/13/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2511,1201,,R1,"78 FREEMAN STREET, 1",1,11222,1,,1,,,2018,2,R1,1650000,7/1/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2512,1603,,R1,"144 FREEMAN STREET, 2A",2A,11222,1,,1,,,2019,2,R1,1875000,2/29/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2512,1604,,R1,"144 FREEMAN STREET, 2B",2B,11222,1,,1,,,2019,2,R1,1875000,3/12/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2512,1605,,R1,"144 FREEMAN STREET, 3A",3A,11222,1,,1,,,2019,2,R1,1835000,6/14/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2512,1606,,R1,"144 FREEMAN STREET, 3B",3B,11222,1,,1,,,2019,2,R1,1832850,3/8/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2512,1607,,R1,"144 FREEMAN STREET, 4A",4A,11222,1,,1,,,2019,2,R1,1895000,2/16/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2512,1608,,R1,"144 FREEMAN STREET, PH4B",PH4B,11222,1,,1,,,2019,2,R1,2710000,6/11/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2521,1704,,R1,"170 WEST STREET, 202",202,11222,1,,1,,,2015,2,R1,1350000,11/4/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2521,1707,,R1,"170 WEST STREET, 401",401,11222,1,,1,,,2015,2,R1,1400000,5/3/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2521,1709,,R1,"170 WEST STREET, 501",501,11222,1,,1,,,2015,2,R1,2150000,7/11/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2531,1002,,R1,"74 HURON STREET, 1R",1R,11222,1,,1,,,1916,2,R1,0,12/5/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2531,1006,,R1,"74 HURON STREET, 3R",3R,11222,1,,1,,,1916,2,R1,0,10/29/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2532,1104,,R1,"81 INDIA STREET, 3A",3A,11222,1,,1,,,2020,2,R1,10000,6/20/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2533,1105,,R1,"185 INDIA STREET, 3B",3B,11222,1,,1,,,2007,2,R1,815000,8/5/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2533,1305,,R1,"186 HURON STREET, 2C",2C,11222,1,,1,,,2021,2,R1,985000,10/21/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2539,1003,,R1,"53 JAVA STREET, 21",21,11222,1,,1,,,2008,2,R1,0,7/15/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2539,1006,,R1,"53 JAVA STREET, 32",32,11222,1,,1,,,2008,2,R1,875000,8/20/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2541,1002,,R1,"160 INDIA STREET, 2F",2F,11222,1,,1,,,1931,2,R1,0,8/1/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2541,1102,,R1,"158 INDIA STREET, 2",2,11222,1,,1,,,2007,2,R1,1190000,2/23/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2541,1103,,R1,"158 INDIA STREET, 3",3,11222,1,,1,,,2007,2,R1,875000,3/15/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2551,1007,,R1,"208 JAVA STREET, 4A",4A,11222,1,,1,,,2012,2,R1,1250000,8/29/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2559,1001,,R1,"189 GREENPOINT AVENUE, 1A",1A,11222,1,,1,,,,2,R1,750000,8/22/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2618,1301,,R1,"84 MESEROLE AVENUE, TH",TH,11222,1,,1,,,2022,2,R1,1955000,6/11/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2618,1303,,R1,"84 MESEROLE AVENUE, PH",PH,11222,1,,1,,,2022,2,R1,3320000,5/29/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2621,1004,,R1,"636 LEONARD STREET, 2B",2B,11222,1,,1,,,2007,2,R1,0,12/4/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2622,1006,,R1,"216 ECKFORD STREET, 3B",3B,11222,1,,1,,,,2,R1,820000,7/10/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2622,1303,,R1,"212 ECKFORD STREET, 3",3,11222,1,,1,,,1899,2,R1,850000,9/5/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2622,1403,,R1,"232 ECKFORD STREET, 3F",3F,11222,1,,1,,,1899,2,R1,916425,12/16/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2623,1102,,R1,"151 NEWEL ST, 2",2,11222,1,,1,,,2022,2,R1,1860000,1/29/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2644,1205,,R1,"82 GUERNSEY STREET, 3A",3A,11222,1,,1,,,2003,2,R1,1555000,4/2/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2644,1209,,R1,"80 GUERNSEY STREET, 5A",5A,11222,1,,1,,,2003,2,R1,1800000,5/28/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2655,1201,,R1,"235 NORTH HENRY STREET, 1A",1A,11222,1,,1,,,1999,2,R1,1530000,12/10/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2655,1202,,R1,"235 NORTH HENRY STREET, 2A",2A,11222,1,,1,,,1999,2,R1,1195000,3/26/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2655,1203,,R1,"235 NORTH HENRY STREET, 3A",3A,11222,1,,1,,,1999,2,R1,1195000,3/8/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2655,1204,,R1,"235 NORTH HENRY STREET, 4A",4A,11222,1,,1,,,1999,2,R1,1350000,3/20/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2655,1205,,R1,"235 NORTH HENRY STREET, 1B",1B,11222,1,,1,,,1999,2,R1,1525284,9/26/2024,2024
3,GREENPOINT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2655,1206,,R1,"235 NORTH HENRY, 2B",2B,11222,1,,1,,,1999,2,R1,1195000,3/8/2024,2024
